Post ID,User ID,Thread Type,Username,Profile Picture URL,Text Post,Like Count,Quote Count,Caption Text,Direct Reply Count,Repost Count
3438799792634059309,65532133383,thread,news.scienze,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/455751834_1046515622998006_1939571862069227179_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eZ3QGOqehXcQ7kNvgHzASJc&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDArJW0oXKMFPp974_XGf0R5599Y9IHen_NhrpmwAnlwQ&oe=671DAC86&_nc_sid=10d13b,Un robot umanoide a capo di una multinazionale. Uno scenario solo futuro?  #robot #intelligenzaartificiale  A humanoid robot at the head of a multinational company. A future-only scenario?  #robot  #artificial intelligence,5,0,Un robot umanoide a capo di una multinazionale. Uno scenario solo futuro?  #robot #intelligenzaartificiale  A humanoid robot at the head of a multinational company. A future-only scenario?  #robot  #artificial intelligence,,0.0
3483948189502046151,6508990330,thread,mrgaetano,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/461988248_3457155597914932_914456951396885348_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Rs0SeD0ZNZIQ7kNvgHD0lQ_&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC0XCzRS5TTvXmNaV60gaaW9mlsF4nRrJPIy6bAgNQMpw&oe=671DBB42&_nc_sid=10d13b,Scopri cosa ho scritto su #gemini #intelligenzaartificiale #internet #followers #techuniverse,0,0,Scopri cosa ho scritto su #gemini #intelligenzaartificiale #internet #followers #techuniverse,,0.0
3483544110314747175,11132471851,thread,alessiopomaro,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/411331439_1471963813371487_8683825382714934871_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=cp6EX5-hjpcQ7kNvgHvg5F-&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBDrDBvyp7IXPlxmulM6MFrr5yu31pM8fH640eHdFco4g&oe=671DA921&_nc_sid=10d13b,"🧠 Forse, un aspetto che è sfuggito su Canvas di #ChatGPT è che non si tratta solo di un'interfaccia con nuove funzionalità, ma è anche un EDITOR a tutti gli effetti. 
💡 Questo significa che è possibile lavorare sui contenuti direttamente dalla piattaforma, con funzionalità specifiche.

#AI #GenAI ",4,0,"🧠 Forse, un aspetto che è sfuggito su Canvas di #ChatGPT è che non si tratta solo di un'interfaccia con nuove funzionalità, ma è anche un EDITOR a tutti gli effetti. 
💡 Questo significa che è possibile lavorare sui contenuti direttamente dalla piattaforma, con funzionalità specifiche.

#AI #GenAI GenerativeAI  #IntelligenzaArtificiale",,1.0
3465932788797088995,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"Goodnight with Lamborghini. 
#Lamborghini 
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",42,0,"Goodnight with Lamborghini. 
#Lamborghini 
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,2.0
3473768383085032947,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"The White Lady, no... is not a drink, its a fu***** Aston  Martin. 🤟🏻
For more pics please follow ",17,0,"The White Lady, no... is not a drink, its a fu***** Aston  Martin. 🤟🏻
For more pics please follow @simolude_ai

#astonmartin 
#uk
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,0.0
3464194958911638337,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"A combination of vintage elements and modern lines.
#Mercedes #mercedesbenz 
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign #concepts",23,0,"A combination of vintage elements and modern lines.
#Mercedes #mercedesbenz 
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign #concepts",,2.0
3454673861317098400,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"#bmw
For more pics please follow ",12,0,"#bmw
For more pics please follow @simolude_ai

#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,0.0
3464819385684762004,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"My Rolls Royce wants to get dirty.
#Rollsroyce 
For more pics please follow ",22,0,"My Rolls Royce wants to get dirty.
#Rollsroyce 
For more pics please follow @simolude_ai
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,2.0
3453892957300847467,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"Good morning Maserati. 
#Maserati 

For more pics please follow ",22,0,"Good morning Maserati. 
#Maserati 

For more pics please follow @simolude_ai
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,0.0
3474953649621400508,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"New Audi S5 spotted.

#audi
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",13,0,"New Audi S5 spotted.

#audi
#render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,1.0
3425669918259945457,62926993725,thread,simolude_ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/459032079_1450255862352365_3270406893771965895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V9Lf17V1MJcQ7kNvgFFBB_N&_nc_gid=1c0bd1f903b04aa6bbf49b332dd854ce&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-QBL4fF1WJNkAXAzWkn0qtW0XdmX9cYur_16YQ3O5sg&oe=671DAB44&_nc_sid=10d13b,"#Honda #hondaconcept #render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",18,0,"#Honda #hondaconcept #render #design #intelligenzaartificiale #aiart  #aiphotography  #aicar  #aiartwork  #aiartcommunity  #ai  #aicars  #aiartist  #aicommunity #carspotted
#automotive #aidesign",,1.0
3484583102229582799,58575140276,thread,bossup.ai,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/464173008_1111408923740816_1293108477480835398_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BllqgNzHlhoQ7kNvgElbbHS&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCA2i0voM4lykxiKD4xpSAHOUmcJ0Qld02zz46VzTNPyQ&oe=671DC55C&_nc_sid=10d13b,"AI Laziness. 

I’ve been noticing a reliance in AI that is starting to become noticeable to me. 

We teach newcomers into this space prompts. But what I’ve been seeing is an over reliance on them.

People create shallow prompts to just get things done. It’s a surface level use of AI (which is fine) but I am seeing people using AI to think.. hell, even critically. 

That’s worrying. AI is basically like a bike, the pedaling (input) gets you moving. 

1/3

",2,0,"AI Laziness. 

I’ve been noticing a reliance in AI that is starting to become noticeable to me. 

We teach newcomers into this space prompts. But what I’ve been seeing is an over reliance on them.

People create shallow prompts to just get things done. It’s a surface level use of AI (which is fine) but I am seeing people using AI to think.. hell, even critically. 

That’s worrying. AI is basically like a bike, the pedaling (input) gets you moving. 

1/3

AI Threads",,0.0
3484573335405484980,2015661700,thread,neurosciencenew,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358169395_274463181857682_5435026299274155926_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4UJZs8aBNJAQ7kNvgHxv2Hr&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYApoZs0LhERs4k96buoMBu-NG-yaCPB6dzgUQdEEjMBsQ&oe=671DCE7F&_nc_sid=10d13b,"AI-Written Stories Rated Lower Due to Bias, Not Quality

New research shows that stories generated by AI, such as ChatGPT, are almost as good as those written by humans. However, when people are told a story is AI-generated, they rate it more negatively, revealing a bias against AI-created content.

",4,0,"AI-Written Stories Rated Lower Due to Bias, Not Quality

New research shows that stories generated by AI, such as ChatGPT, are almost as good as those written by humans. However, when people are told a story is AI-generated, they rate it more negatively, revealing a bias against AI-created content.

https://neurosciencenews.com/ai-writing-psychological-bias-27904/",,0.0
3484583221548679786,300006323,thread,mightymaximino,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358034566_647795024060144_5265442033216359804_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=04UGia7FgO8Q7kNvgEQYB0-&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC_zxrNjp_IOw2BzMuLRo0iTSfonnC8ITCd4F5XKNRjYg&oe=671DBF05&_nc_sid=10d13b,"AI is transforming our world faster than we realize. I'm learning every day, adapting, and embracing these powerful tools to prepare for the future. This journey is exciting, but it's also a wake-up call. We can't afford to underestimate what's coming.

I believe in a hopeful future where we can harness AI for creativity, growth, and positive change. I'm doing my best to be ready—and you can too. Let's not be left behind.

The future is now. Any questions hit me up",3,0,"AI is transforming our world faster than we realize. I'm learning every day, adapting, and embracing these powerful tools to prepare for the future. This journey is exciting, but it's also a wake-up call. We can't afford to underestimate what's coming.

I believe in a hopeful future where we can harness AI for creativity, growth, and positive change. I'm doing my best to be ready—and you can too. Let's not be left behind.

The future is now. Any questions hit me up",,0.0
3484612354330183674,49573589494,thread,kylie.robison,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/357740695_650602240435777_3490661500672227050_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=2S2k7STjnPoQ7kNvgEp9bM3&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBxCubKJTCP-bXpXcW27ZTugRxPSPDG-bMK1HqQQYvtww&oe=671DCC12&_nc_sid=10d13b,"OpenAI seems to be doubling down on its concerns about AI displacing jobs based on this blog post. They’ve hired a “chief economist.”

“In this new role, Dr. Chatterji will lead research into how AI will influence economic growth and job creation; including the global economic impacts of building AI infrastructure…” ",1,0,"OpenAI seems to be doubling down on its concerns about AI displacing jobs based on this blog post. They’ve hired a “chief economist.”

“In this new role, Dr. Chatterji will lead research into how AI will influence economic growth and job creation; including the global economic impacts of building AI infrastructure…” https://openai.com/global-affairs/openai-chief-economist-announcement/",,0.0
3484601123416174855,1442762314,thread,leochenre,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358013282_938149637291664_6544914459179953329_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=kpkEtRRZZl8Q7kNvgEzVWmw&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAa7bPE3wkp3x7rMdUQ6Qi9jl-M5jMsAXyu5CwOeCQZ3Q&oe=671DB295&_nc_sid=10d13b,"Leo ai, don’t you want an ai named after you too? You will. 

A",0,0,"Leo ai, don’t you want an ai named after you too? You will. 

AIRevolution 
#FutureTechnology 
#Innovation",,0.0
3484560096076911250,1901004115,thread,funny11235813,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/464071421_906968351358238_8373221428051000489_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ZbVGOj2kdn8Q7kNvgGtey9b&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDBAt1bfZVSrjfYdX_NWU16ncp8hjPzqsD6ytDWHMQ-Mg&oe=671DCE39&_nc_sid=10d13b,"AI 生成, 聚會就該這麼玩 !",3632,1,"AI 生成, 聚會就該這麼玩 !",,277.0
3484555463898070511,24420640827,thread,moww0801,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/450633936_490633260165334_4741297928716315312_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4WwGKFL4bGYQ7kNvgG6Zvid&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA2DY8fAxmi9qjRSCXmlgCkQJrytx7cMgg-g6SjpJdXbA&oe=671DC435&_nc_sid=10d13b,我們永遠的AI女神💕,255,0,我們永遠的AI女神💕,,4.0
3484585324236721830,65471409881,thread,xoxisc,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/464052119_1032181295255362_6443551268610329274_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=SSrZyQOPDM4Q7kNvgFuD4ZK&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDc_uXnF3TgxfV5-qUNYdUEWMOaEXTnZ_FJSJCFYCQs6Q&oe=671D9F26&_nc_sid=10d13b,VIl ,7,0,VIl AI Threads,,5.0
3484576788308868604,59683575838,thread,karilakestwat,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/413330387_1181457906592170_6200729265525429734_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OqMToesarJsQ7kNvgGpuHbN&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDIWqmX2nxKbFrBJn4mVC0O7fQVd_ac0rDgS91DlKfasA&oe=671DC349&_nc_sid=10d13b,OK. I've been sold on AI. PLEASE TERMIMATORS COME AND GET US NOW. ITS FUCKING WORTH IT,86,1,OK. I've been sold on AI. PLEASE TERMIMATORS COME AND GET US NOW. ITS FUCKING WORTH IT,,12.0
3484589233790076483,62675833699,thread,theaitrack,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/411131829_7122402761158834_3936112132700222902_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=dVOJ7o5QQxwQ7kNvgE7B7Oe&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDhH01Utlu2L0bqdX_y6keiJH0Nmbh8CIY0Qq_6whJSGw&oe=671DB868&_nc_sid=10d13b,"💰 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐯𝐞 𝐀𝐈 𝐒𝐭𝐚𝐫𝐭𝐮𝐩𝐬 𝐒𝐞𝐜𝐮𝐫𝐞 $𝟑.𝟗𝐁 𝐢𝐧 𝐐𝟑 𝟐𝟎𝟐𝟒 💰

Generative AI is still a hotbed for investment, with Q3 2024 seeing $3.9 billion pumped into startups. 
Despite skepticism about its reliability and legal hurdles, VCs are betting big on the tech’s future. 
Major players like Magic, Glean, and Hebbia are leading the charge. As AI continues to evolve, industries are bracing for its potential transformation. 📊

",0,0,"💰 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐯𝐞 𝐀𝐈 𝐒𝐭𝐚𝐫𝐭𝐮𝐩𝐬 𝐒𝐞𝐜𝐮𝐫𝐞 $𝟑.𝟗𝐁 𝐢𝐧 𝐐𝟑 𝟐𝟎𝟐𝟒 💰

Generative AI is still a hotbed for investment, with Q3 2024 seeing $3.9 billion pumped into startups. 
Despite skepticism about its reliability and legal hurdles, VCs are betting big on the tech’s future. 
Major players like Magic, Glean, and Hebbia are leading the charge. As AI continues to evolve, industries are bracing for its potential transformation. 📊

AI",,0.0
3484562733942566939,64423016047,thread,darkstarstyles,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/451632248_849837809849095_3322770693859316366_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=uX14lsTCiiYQ7kNvgFDc4UE&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBTaoFIliaArZlxO86z7w3ONleoedVOgpuiQ-apKfWBDw&oe=671DB0D2&_nc_sid=10d13b,AI,2,0,AI,,0.0
3484567211822635384,37944463,thread,mitsloan,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358518378_1604286753310289_6835775517478640277_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=f9IgLY7hifcQ7kNvgFzcPaY&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD-H7n05fOtmXFsCZBMrX9nkeOMfHIoK6oPge0xCFdksw&oe=671DBF10&_nc_sid=10d13b,"“We are in the age of AI, but I remain convinced that human productivity, human ingenuity, [and] human resources broadly construed are still key to [the] meaningful flourishing of countries.” ",2,0,"“We are in the age of AI, but I remain convinced that human productivity, human ingenuity, [and] human resources broadly construed are still key to [the] meaningful flourishing of countries.” https://mitsloan.mit.edu/ideas-made-to-matter/insights-mits-newest-nobel-laureates-ai-labor-and-more?utm_source=mitsloanthreads&utm_medium=social&utm_campaign=2024nobel",,0.0
3484543265401511946,2305410536,thread,moneycontrolcom,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358044306_661254815403909_8815109641812617394_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qoJMDnfo7scQ7kNvgF4JYWC&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCHHl91DLFT3j9akbUPcVli4qkp8l5Z0MiVBcrwwhQIcg&oe=671DBA4B&_nc_sid=10d13b,Watch,0,0,"Watch | 🗣️ ""AI Models that won Physics Nobel aren't used anymore, completely useless: Meta’s Chief AI Scientist"" 🎙️

Prof. Yann Lecun, Chief Ai Scientist at Meta, at IIT Madras spoke about how the Ai models that won the Physics Nobel weren't used anymore🤖",,0.0
3484590541438753899,2015661700,thread,neurosciencenew,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/358169395_274463181857682_5435026299274155926_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4UJZs8aBNJAQ7kNvgHxv2Hr&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYApoZs0LhERs4k96buoMBu-NG-yaCPB6dzgUQdEEjMBsQ&oe=671DCE7F&_nc_sid=10d13b,"How AI is Reshaping Human Thought and Decision-Making

New research introduces ""System 0,"" where AI enhances human thinking. But over-reliance on AI could impact cognitive autonomy—critical guidelines are essential.

",2,0,"How AI is Reshaping Human Thought and Decision-Making

New research introduces ""System 0,"" where AI enhances human thinking. But over-reliance on AI could impact cognitive autonomy—critical guidelines are essential.

https://neurosciencenews.com/ai-human-decision-thought-28911/",,0.0
3484599146667248695,11075148,thread,kreneeward,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/455916107_860132638995361_1467233623041079726_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DFcQoMx6AukQ7kNvgE9k0Lk&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAgz-A35M_3QQXOCtXt0phKlk60Iy4A94NjH8y_uP-nGw&oe=671DD029&_nc_sid=10d13b,What problems are you solving with ,1,0,"What problems are you solving with AI ? 

Let’s do an each teach one thread. 
Tag your peeps.

FOLLOW Directions. Name the tool you can even tag it or drop the link. 

Tool name - problem solved. 🧵👇🏾",,0.0
3484569317298581711,61721220161,thread,aitoolsup,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/449506111_986030143523358_5596963975897286265_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EXuBrduPEv8Q7kNvgGMHFJX&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCPJ2KomNqIaUIEfnkjEN7R7GcYe732Z4vZ4B3xxzWiAQ&oe=671D9BFB&_nc_sid=10d13b,"10 AI tools that make Excel seem like a toy:

1. ChatCSV: ",1,0,"10 AI tools that make Excel seem like a toy:

1. ChatCSV: https://www.chatcsv.co/ 
2. SheetAI:https://www.sheetai.app/ 
3. Genius Sheets: https://lnkd.in/dVtyX7xb 
4. Rows rows.com/ai 
5. Equals: equals.com/ai 
6. Numerous AI: https://numerous.ai/ 
7. Julius AI: julius.ai 
8. Gigasheet: https://www.gigasheet.com/ 
9. ChartPixel: https://chartpixel.com/ 
10. Arcwise:  https://arcwise.app/ 

AItools 

--
➡ Get the latest AI news, tools, tutorials and guides : https://aitoolsup.beehiiv.com/",,0.0
3484580237470559250,471154538,thread,sepinwall,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/357936656_655451626110241_7798214858175733617_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=h-1r2kSuWhAQ7kNvgEmEw16&_nc_gid=68d5eef2e4094bc49f2c2ff9874e6c0e&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB8hA33Bp4bZP2lQZmXoGjqya5TY55rCs7_BZ0vhJtXTQ&oe=671DBD37&_nc_sid=10d13b,Going through AI transcript of an interview I did with Keri Russell about The Diplomat to fill in some blanks from what I typed as we spoke. Of course the algorithm wrote out the name of her character's husband in all-caps: HAL instead of Hal.,34,0,Going through AI transcript of an interview I did with Keri Russell about The Diplomat to fill in some blanks from what I typed as we spoke. Of course the algorithm wrote out the name of her character's husband in all-caps: HAL instead of Hal.,,1.0
